Year,Month,Date,WEST,RIO,OUT
1931,8,8/1/1931,-762,-1660,-2670
1931,8,8/2/1931,-971,-1585,-2804
1931,8,8/3/1931,-860,-1521,-2626
1931,8,8/4/1931,-820,-1408,-2473
1931,8,8/5/1931,-793,-1436,-2471
1931,8,8/6/1931,-805,-1436,-2483
1931,8,8/7/1931,-642,-1394,-2275
1931,8,8/8/1931,-583,-1402,-2224
1931,8,8/9/1931,-730,-1377,-2343
1931,8,8/10/1931,-801,-1324,-2361
1931,8,8/11/1931,-723,-1320,-2275
1931,8,8/12/1931,-698,-1317,-2247
1931,8,8/13/1931,-831,-1251,-2312
1931,8,8/14/1931,-900,-1185,-2312
1931,8,8/15/1931,-867,-1213,-2307
1931,8,8/16/1931,-799,-1237,-2260
1931,8,8/17/1931,-691,-1233,-2148
1931,8,8/18/1931,-605,-1142,-1968
1931,8,8/19/1931,-549,-1095,-1862
1931,8,8/20/1931,-573,-1093,-1885
1931,8,8/21/1931,-535,-1073,-1824
1931,8,8/22/1931,-495,-994,-1701
1931,8,8/23/1931,-431,-854,-1498
1931,8,8/24/1931,-374,-824,-1408
1931,8,8/25/1931,-394,-773,-1373
1931,8,8/26/1931,-372,-747,-1323
1931,8,8/27/1931,-393,-788,-1385
1931,8,8/28/1931,-359,-670,-1230
1931,8,8/29/1931,-323,-590,-1110
1931,8,8/30/1931,-271,-576,-1042
1931,8,8/31/1931,-187,-501,-880
1931,9,9/1/1931,-257,-250,-696
1931,9,9/2/1931,-431,-150,-770
1931,9,9/3/1931,-398,-107,-691
1931,9,9/4/1931,-362,-173,-718
1931,9,9/5/1931,-316,-109,-605
1931,9,9/6/1931,-263,53,-387
1931,9,9/7/1931,-227,155,-246
1931,9,9/8/1931,-222,216,-178
1931,9,9/9/1931,-189,303,-58
1931,9,9/10/1931,-136,499,194
1931,9,9/11/1931,-86,757,506
1931,9,9/12/1931,17,1104,959
1931,9,9/13/1931,111,1352,1303
1931,9,9/14/1931,172,1470,1486
1931,9,9/15/1931,211,1597,1655
1931,9,9/16/1931,218,1606,1671
1931,9,9/17/1931,275,1805,1929
1931,9,9/18/1931,308,1874,2034
1931,9,9/19/1931,368,2014,2237
1931,9,9/20/1931,374,2040,2270
1931,9,9/21/1931,385,1989,2232
1931,9,9/22/1931,396,1970,2227
1931,9,9/23/1931,389,1884,2135
1931,9,9/24/1931,419,1949,2232
1931,9,9/25/1931,436,1891,2194
1931,9,9/26/1931,445,1995,2307
1931,9,9/27/1931,483,1981,2334
1931,9,9/28/1931,491,1981,2343
1931,9,9/29/1931,490,1864,2227
1931,9,9/30/1931,470,1673,2016
1931,10,10/1/1931,493,1855,2221
1931,10,10/2/1931,518,1997,2391
1931,10,10/3/1931,565,2154,2598
1931,10,10/4/1931,554,2016,2449
1931,10,10/5/1931,583,1914,2379
1931,10,10/6/1931,570,1768,2220
1931,10,10/7/1931,574,1648,2107
1931,10,10/8/1931,645,1740,2270
1931,10,10/9/1931,705,1895,2485
1931,10,10/10/1931,767,2012,2667
1931,10,10/11/1931,763,1922,2573
1931,10,10/12/1931,742,1851,2481
1931,10,10/13/1931,719,1769,2376
1931,10,10/14/1931,743,1792,2426
1931,10,10/15/1931,769,1925,2585
1931,10,10/16/1931,793,2119,2803
1931,10,10/17/1931,790,2115,2796
1931,10,10/18/1931,827,2108,2829
1931,10,10/19/1931,818,2010,2722
1931,10,10/20/1931,817,2047,2758
1931,10,10/21/1931,821,2008,2723
1931,10,10/22/1931,865,2131,2890
1931,10,10/23/1931,1868,2589,4454
1931,10,10/24/1931,2115,3908,6024
1931,10,10/25/1931,2402,5608,8011
1931,10,10/26/1931,2364,5236,7601
1931,10,10/27/1931,2354,5111,7466
1931,10,10/28/1931,1423,4697,6021
1931,10,10/29/1931,1341,4154,5394
1931,10,10/30/1931,1299,3887,5085
1931,10,10/31/1931,1256,3616,4771
1931,11,11/1/1931,1216,3454,4569
1931,11,11/2/1931,1183,3283,4365
1931,11,11/3/1931,1095,2976,3970
1931,11,11/4/1931,1087,2977,3963
1931,11,11/5/1931,1118,2974,3991
1931,11,11/6/1931,1088,2841,3828
1931,11,11/7/1931,1075,2855,3829
1931,11,11/8/1931,1128,2890,3920
1931,11,11/9/1931,1088,2632,3622
1931,11,11/10/1931,1262,2594,3779
1931,11,11/11/1931,1282,2592,3801
1931,11,11/12/1931,1326,2846,4099
1931,11,11/13/1931,1351,2860,4138
1931,11,11/14/1931,2408,3533,5976
1931,11,11/15/1931,4598,5283,10130
1931,11,11/16/1931,4693,6068,11006
1931,11,11/17/1931,4893,6790,11940
1931,11,11/18/1931,5823,10744,16860
1931,11,11/19/1931,4811,9880,14876
1931,11,11/20/1931,2814,7436,10243
1931,11,11/21/1931,2933,6811,9765
1931,11,11/22/1931,2716,6246,8971
1931,11,11/23/1931,2368,5577,7918
1931,11,11/24/1931,2268,5104,7345
1931,11,11/25/1931,1865,4882,6668
1931,11,11/26/1931,2832,5316,8158
1931,11,11/27/1931,3211,5464,8735
1931,11,11/28/1931,3032,4937,8025
1931,11,11/29/1931,2926,4751,7733
1931,11,11/30/1931,2897,4737,7687
1931,12,12/1/1931,1727,4040,5701
1931,12,12/2/1931,1297,3992,5171
1931,12,12/3/1931,1470,4126,5478
1931,12,12/4/1931,1479,4148,5506
1931,12,12/5/1931,1450,4051,5377
1931,12,12/6/1931,1422,4042,5340
1931,12,12/7/1931,1377,4148,5398
1931,12,12/8/1931,1284,3885,5042
1931,12,12/9/1931,1307,4082,5262
1931,12,12/10/1931,1431,4360,5661
1931,12,12/11/1931,2373,4940,7283
1931,12,12/12/1931,2590,4984,7560
1931,12,12/13/1931,2666,4960,7612
1931,12,12/14/1931,4064,5495,9698
1931,12,12/15/1931,3995,5718,9852
1931,12,12/16/1931,3012,5182,8233
1931,12,12/17/1931,2974,5126,8123
1931,12,12/18/1931,3153,5258,8437
1931,12,12/19/1931,1657,4677,6207
1931,12,12/20/1931,1600,4828,6301
1931,12,12/21/1931,3521,6506,10096
1931,12,12/22/1931,4525,8167,12841
1931,12,12/23/1931,5376,11159,16731
1931,12,12/24/1931,14197,26347,41082
1931,12,12/25/1931,18608,37830,57123
1931,12,12/26/1931,15902,38031,54505
1931,12,12/27/1931,22010,46908,69854
1931,12,12/28/1931,35463,69119,105992
1931,12,12/29/1931,30155,70998,102277
1931,12,12/30/1931,25467,68616,95082
1931,12,12/31/1931,27235,75823,104143
1932,1,1/1/1932,23934,77165,101753
1932,1,1/2/1932,18987,71174,90452
1932,1,1/3/1932,17616,67013,84872
1932,1,1/4/1932,16042,60235,76507
1932,1,1/5/1932,13256,51110,64434
1932,1,1/6/1932,11900,42908,54875
1932,1,1/7/1932,9425,34175,43517
1932,1,1/8/1932,8722,28418,37057
1932,1,1/9/1932,7981,24478,32380
1932,1,1/10/1932,7231,19538,26692
1932,1,1/11/1932,6533,15317,21773
1932,1,1/12/1932,6612,15066,21625
1932,1,1/13/1932,6959,16179,23088
1932,1,1/14/1932,6637,16363,22954
1932,1,1/15/1932,8151,17218,25479
1932,1,1/16/1932,8872,17723,26743
1932,1,1/17/1932,8518,18439,27086
1932,1,1/18/1932,8654,19576,28358
1932,1,1/19/1932,9528,21891,31575
1932,1,1/20/1932,8693,24018,32710
1932,1,1/21/1932,8199,23975,32141
1932,1,1/22/1932,7918,22867,30752
1932,1,1/23/1932,7596,20702,28267
1932,1,1/24/1932,6887,18443,25271
1932,1,1/25/1932,6501,16413,22855
1932,1,1/26/1932,6180,14868,20989
1932,1,1/27/1932,6257,14266,20487
1932,1,1/28/1932,6070,13476,19510
1932,1,1/29/1932,6108,13034,19106
1932,1,1/30/1932,7357,13993,21342
1932,1,1/31/1932,11638,16691,28368
1932,2,2/1/1932,17324,21799,39246
1932,2,2/2/1932,15815,21502,37485
1932,2,2/3/1932,13385,19294,32854
1932,2,2/4/1932,12060,17580,29787
1932,2,2/5/1932,13095,16906,30181
1932,2,2/6/1932,27172,26119,53595
1932,2,2/7/1932,35150,42578,78225
1932,2,2/8/1932,34002,40339,74845
1932,2,2/9/1932,43304,46477,90719
1932,2,2/10/1932,37740,43174,81779
1932,2,2/11/1932,32894,36385,69915
1932,2,2/12/1932,28469,29927,58796
1932,2,2/13/1932,27563,26067,54013
1932,2,2/14/1932,22841,21041,43831
1932,2,2/15/1932,22412,18845,41206
1932,2,2/16/1932,22131,17154,39247
1932,2,2/17/1932,21082,15809,36853
1932,2,2/18/1932,20575,15017,35554
1932,2,2/19/1932,20045,14055,34062
1932,2,2/20/1932,18978,13615,32555
1932,2,2/21/1932,17458,12957,30362
1932,2,2/22/1932,15814,12471,28232
1932,2,2/23/1932,12861,12101,24909
1932,2,2/24/1932,11014,12016,22977
1932,2,2/25/1932,10650,12197,22794
1932,2,2/26/1932,10175,12422,22544
1932,2,2/27/1932,10307,13081,23335
1932,2,2/28/1932,10769,14170,24886
1932,2,2/29/1932,11765,16198,27907
1932,3,3/1/1932,12332,18295,30571
1932,3,3/2/1932,12489,18982,31412
1932,3,3/3/1932,12756,18444,31141
1932,3,3/4/1932,12664,17535,30140
1932,3,3/5/1932,12380,16754,29072
1932,3,3/6/1932,11487,16086,27511
1932,3,3/7/1932,10496,16168,26602
1932,3,3/8/1932,9760,16535,26231
1932,3,3/9/1932,9687,16984,26626
1932,3,3/10/1932,9751,17343,27049
1932,3,3/11/1932,9935,18236,28123
1932,3,3/12/1932,9856,19549,29357
1932,3,3/13/1932,9470,20555,29975
1932,3,3/14/1932,9143,21594,30663
1932,3,3/15/1932,10187,22644,32841
1932,3,3/16/1932,10634,23046,33688
1932,3,3/17/1932,10588,23115,33708
1932,3,3/18/1932,10376,23541,33922
1932,3,3/19/1932,10608,24982,35616
1932,3,3/20/1932,11829,33004,44799
1932,3,3/21/1932,11747,34042,45752
1932,3,3/22/1932,11738,35262,46959
1932,3,3/23/1932,11932,36870,48761
1932,3,3/24/1932,11328,35583,46843
1932,3,3/25/1932,10635,34953,45497
1932,3,3/26/1932,10117,33010,43033
1932,3,3/27/1932,9714,31559,41179
1932,3,3/28/1932,9425,30952,40279
1932,3,3/29/1932,9071,29901,38874
1932,3,3/30/1932,8778,28443,37123
1932,3,3/31/1932,8703,28032,36634
1932,4,4/1/1932,8778,28645,37320
1932,4,4/2/1932,8993,29745,38635
1932,4,4/3/1932,8856,29460,38213
1932,4,4/4/1932,8888,28935,37717
1932,4,4/5/1932,8779,28314,36987
1932,4,4/6/1932,8720,26782,35396
1932,4,4/7/1932,8587,24629,33110
1932,4,4/8/1932,8353,22670,30914
1932,4,4/9/1932,8621,21289,29801
1932,4,4/10/1932,8798,20893,29582
1932,4,4/11/1932,9133,21371,30395
1932,4,4/12/1932,9463,21828,31182
1932,4,4/13/1932,9770,22180,31838
1932,4,4/14/1932,9869,21684,31441
1932,4,4/15/1932,9820,21926,31634
1932,4,4/16/1932,10045,23172,33105
1932,4,4/17/1932,10352,22805,33045
1932,4,4/18/1932,10559,21937,32384
1932,4,4/19/1932,10617,22437,32942
1932,4,4/20/1932,10916,23512,34316
1932,4,4/21/1932,11015,22732,33635
1932,4,4/22/1932,11180,21033,32101
1932,4,4/23/1932,10750,19249,29887
1932,4,4/24/1932,11019,19824,30812
1932,4,4/25/1932,11644,24897,36526
1932,4,4/26/1932,11444,26842,38271
1932,4,4/27/1932,11039,25777,36805
1932,4,4/28/1932,10329,23654,33969
1932,4,4/29/1932,9077,21437,30420
1932,4,4/30/1932,8532,20935,29357
1932,5,5/1/1932,8724,22191,30805
1932,5,5/2/1932,9827,25903,35616
1932,5,5/3/1932,11453,26499,37951
1932,5,5/4/1932,12615,26843,39518
1932,5,5/5/1932,12682,27612,40354
1932,5,5/6/1932,13321,27959,41340
1932,5,5/7/1932,14642,28642,43342
1932,5,5/8/1932,14710,29036,43688
1932,5,5/9/1932,15254,30264,45388
1932,5,5/10/1932,16551,32599,49020
1932,5,5/11/1932,17123,34837,51827
1932,5,5/12/1932,17525,37334,54724
1932,5,5/13/1932,17825,37589,55279
1932,5,5/14/1932,19161,37227,56250
1932,5,5/15/1932,20487,37224,57573
1932,5,5/16/1932,21858,36865,58581
1932,5,5/17/1932,22754,36243,58852
1932,5,5/18/1932,23281,35374,58510
1932,5,5/19/1932,23123,32499,55475
1932,5,5/20/1932,22999,31445,54294
1932,5,5/21/1932,22829,30579,53258
1932,5,5/22/1932,21930,28583,50359
1932,5,5/23/1932,20954,26748,47545
1932,5,5/24/1932,19773,25001,44614
1932,5,5/25/1932,19050,24726,43614
1932,5,5/26/1932,18912,24768,43518
1932,5,5/27/1932,19079,25049,43963
1932,5,5/28/1932,19472,24343,43647
1932,5,5/29/1932,20063,22065,41957
1932,5,5/30/1932,21662,21081,42569
1932,5,5/31/1932,22641,20353,42849
1932,6,6/1/1932,22908,19508,42268
1932,6,6/2/1932,22315,18791,40955
1932,6,6/3/1932,21707,19169,40722
1932,6,6/4/1932,19967,20517,40327
1932,6,6/5/1932,16795,22293,38896
1932,6,6/6/1932,15786,21999,37591
1932,6,6/7/1932,14935,19554,34291
1932,6,6/8/1932,14940,18376,33115
1932,6,6/9/1932,14699,18430,32925
1932,6,6/10/1932,14796,18442,33031
1932,6,6/11/1932,16261,18453,34505
1932,6,6/12/1932,18331,18300,36419
1932,6,6/13/1932,20284,17703,37771
1932,6,6/14/1932,21453,16998,38233
1932,6,6/15/1932,22001,16180,37960
1932,6,6/16/1932,21884,14537,36197
1932,6,6/17/1932,21219,13173,34165
1932,6,6/18/1932,20237,12710,32717
1932,6,6/19/1932,18588,12532,30887
1932,6,6/20/1932,18607,12171,30542
1932,6,6/21/1932,19069,12289,31119
1932,6,6/22/1932,19567,12310,31635
1932,6,6/23/1932,20528,11617,31903
1932,6,6/24/1932,21267,10572,31594
1932,6,6/25/1932,20582,9944,30278
1932,6,6/26/1932,18530,9501,27783
1932,6,6/27/1932,17613,8865,26227
1932,6,6/28/1932,18230,8449,26428
1932,6,6/29/1932,18475,7674,25896
1932,6,6/30/1932,18132,6685,24564
1932,7,7/1/1932,17178,6279,23204
1932,7,7/2/1932,14629,6514,20890
1932,7,7/3/1932,12797,5687,18228
1932,7,7/4/1932,12020,4993,16757
1932,7,7/5/1932,11106,4296,15142
1932,7,7/6/1932,9783,3628,13151
1932,7,7/7/1932,8779,3195,11714
1932,7,7/8/1932,8122,2986,10849
1932,7,7/9/1932,7973,2622,10336
1932,7,7/10/1932,6852,2396,8989
1932,7,7/11/1932,6105,2207,8052
1932,7,7/12/1932,5422,1972,7134
1932,7,7/13/1932,5228,1759,6743
1932,7,7/14/1932,4799,1525,6080
1932,7,7/15/1932,4348,1412,5516
1932,7,7/16/1932,4113,1403,5273
1932,7,7/17/1932,3731,1244,4731
1932,7,7/18/1932,3150,1153,4043
1932,7,7/19/1932,2562,1094,3397
1932,7,7/20/1932,2204,965,2912
1932,7,7/21/1932,1955,880,2578
1932,7,7/22/1932,1802,840,2386
1932,7,7/23/1932,1635,698,2076
1932,7,7/24/1932,1565,613,1922
1932,7,7/25/1932,1540,637,1924
1932,7,7/26/1932,1477,654,1878
1932,7,7/27/1932,1313,550,1610
1932,7,7/28/1932,1014,455,1218
1932,7,7/29/1932,825,419,993
1932,7,7/30/1932,695,376,820
1932,7,7/31/1932,608,412,773
1932,8,8/1/1932,636,463,852
1932,8,8/2/1932,612,784,1148
1932,8,8/3/1932,601,766,1122
1932,8,8/4/1932,516,572,843
1932,8,8/5/1932,446,394,598
1932,8,8/6/1932,634,299,691
1932,8,8/7/1932,293,187,241
1932,8,8/8/1932,379,28,168
1932,8,8/9/1932,379,-29,114
1932,8,8/10/1932,360,2,126
1932,8,8/11/1932,397,35,200
1932,8,8/12/1932,371,49,187
1932,8,8/13/1932,370,52,193
1932,8,8/14/1932,412,69,254
1932,8,8/15/1932,456,79,308
1932,8,8/16/1932,451,124,351
1932,8,8/17/1932,548,202,526
1932,8,8/18/1932,504,265,548
1932,8,8/19/1932,506,261,549
1932,8,8/20/1932,455,270,508
1932,8,8/21/1932,438,196,418
1932,8,8/22/1932,489,199,476
1932,8,8/23/1932,489,160,437
1932,8,8/24/1932,515,165,471
1932,8,8/25/1932,504,153,450
1932,8,8/26/1932,595,195,587
1932,8,8/27/1932,556,248,601
1932,8,8/28/1932,617,264,681
1932,8,8/29/1932,635,238,675
1932,8,8/30/1932,632,201,638
1932,8,8/31/1932,645,300,753
1932,9,9/1/1932,627,268,706
1932,9,9/2/1932,649,250,710
1932,9,9/3/1932,696,385,896
1932,9,9/4/1932,742,407,966
1932,9,9/5/1932,798,441,1058
1932,9,9/6/1932,825,353,1001
1932,9,9/7/1932,797,336,959
1932,9,9/8/1932,854,457,1140
1932,9,9/9/1932,874,522,1225
1932,9,9/10/1932,920,640,1392
1932,9,9/11/1932,941,940,1716
1932,9,9/12/1932,1053,1018,1909
1932,9,9/13/1932,1121,1095,2057
1932,9,9/14/1932,1115,1193,2152
1932,9,9/15/1932,1134,1309,2289
1932,9,9/16/1932,1148,1429,2423
1932,9,9/17/1932,1265,1539,2654
1932,9,9/18/1932,1387,1796,3036
1932,9,9/19/1932,1480,1919,3254
1932,9,9/20/1932,1476,1899,3231
1932,9,9/21/1932,1490,1999,3347
1932,9,9/22/1932,1538,2159,3559
1932,9,9/23/1932,1488,2162,3512
1932,9,9/24/1932,1537,2181,3583
1932,9,9/25/1932,1572,2206,3645
1932,9,9/26/1932,1523,2081,3470
1932,9,9/27/1932,1594,1992,3456
1932,9,9/28/1932,1553,1930,3353
1932,9,9/29/1932,1550,1786,3210
1932,9,9/30/1932,1600,1936,3410
1932,10,10/1/1932,1607,2090,3570
1932,10,10/2/1932,1641,2122,3639
1932,10,10/3/1932,1711,2027,3617
1932,10,10/4/1932,1724,1852,3455
1932,10,10/5/1932,1751,1890,3523
1932,10,10/6/1932,1765,1856,3503
1932,10,10/7/1932,1795,1879,3559
1932,10,10/8/1932,1766,1756,3407
1932,10,10/9/1932,1815,1854,3554
1932,10,10/10/1932,1862,1996,3746
1932,10,10/11/1932,1864,2015,3767
1932,10,10/12/1932,1843,2014,3745
1932,10,10/13/1932,1837,2235,3960
1932,10,10/14/1932,1932,2502,4325
1932,10,10/15/1932,1979,2834,4704
1932,10,10/16/1932,2020,2849,4760
1932,10,10/17/1932,2010,2585,4486
1932,10,10/18/1932,2003,2167,4064
1932,10,10/19/1932,2489,2070,4453
1932,10,10/20/1932,2701,2113,4708
1932,10,10/21/1932,2707,2196,4797
1932,10,10/22/1932,2794,2182,4870
1932,10,10/23/1932,2832,2170,4899
1932,10,10/24/1932,2899,2155,4951
1932,10,10/25/1932,3168,2155,5220
1932,10,10/26/1932,3207,1998,5102
1932,10,10/27/1932,3268,2015,5180
1932,10,10/28/1932,3288,2120,5305
1932,10,10/29/1932,3334,1958,5191
1932,10,10/30/1932,3327,1973,5199
1932,10,10/31/1932,3235,1855,4989
1932,11,11/1/1932,3263,2108,5270
1932,11,11/2/1932,3157,2249,5305
1932,11,11/3/1932,2911,2247,5057
1932,11,11/4/1932,2893,2355,5147
1932,11,11/5/1932,2839,2351,5089
1932,11,11/6/1932,2872,2488,5259
1932,11,11/7/1932,2866,2466,5231
1932,11,11/8/1932,2958,2538,5398
1932,11,11/9/1932,3275,2563,5740
1932,11,11/10/1932,3413,2620,5935
1932,11,11/11/1932,3407,2583,5892
1932,11,11/12/1932,3278,2580,5760
1932,11,11/13/1932,2801,2707,5410
1932,11,11/14/1932,2741,2711,5354
1932,11,11/15/1932,2631,2509,5039
1932,11,11/16/1932,2628,2540,5067
1932,11,11/17/1932,2591,2678,5168
1932,11,11/18/1932,2571,2660,5130
1932,11,11/19/1932,2586,2653,5138
1932,11,11/20/1932,2537,2775,5209
1932,11,11/21/1932,2556,2723,5176
1932,11,11/22/1932,2562,2723,5182
1932,11,11/23/1932,2532,2716,5145
1932,11,11/24/1932,2551,2910,5358
1932,11,11/25/1932,2509,2911,5314
1932,11,11/26/1932,2528,2877,5299
1932,11,11/27/1932,2461,2940,5292
1932,11,11/28/1932,2464,2930,5282
1932,11,11/29/1932,2477,3158,5523
1932,11,11/30/1932,3419,3762,7158
1932,12,12/1/1932,4154,4730,8926
1932,12,12/2/1932,4346,6011,10399
1932,12,12/3/1932,4397,6102,10541
1932,12,12/4/1932,4314,5496,9850
1932,12,12/5/1932,3467,4691,8102
1932,12,12/6/1932,2728,4202,6806
1932,12,12/7/1932,2687,4082,6642
1932,12,12/8/1932,2773,3888,6534
1932,12,12/9/1932,2988,4059,6924
1932,12,12/10/1932,3019,4111,7024
1932,12,12/11/1932,2997,3968,6859
1932,12,12/12/1932,2931,3918,6743
1932,12,12/13/1932,2894,3831,6619
1932,12,12/14/1932,2838,3824,6553
1932,12,12/15/1932,2679,3865,6414
1932,12,12/16/1932,2613,3738,6221
1932,12,12/17/1932,3193,4109,7229
1932,12,12/18/1932,3319,4505,7753
1932,12,12/19/1932,4254,5075,9346
1932,12,12/20/1932,6508,6345,13103
1932,12,12/21/1932,8277,7900,16595
1932,12,12/22/1932,8248,8136,16778
1932,12,12/23/1932,9317,8905,18723
1932,12,12/24/1932,8717,9017,18163
1932,12,12/25/1932,6698,8487,15384
1932,12,12/26/1932,5123,7729,12886
1932,12,12/27/1932,4608,6491,11104
1932,12,12/28/1932,3528,5432,8861
1932,12,12/29/1932,3443,5584,8915
1932,12,12/30/1932,3573,5381,8845
1932,12,12/31/1932,3531,5211,8636
1933,1,1/1/1933,3603,5118,8624
1933,1,1/2/1933,3560,5143,8610
1933,1,1/3/1933,3456,4803,8173
1933,1,1/4/1933,3645,5112,8685
1933,1,1/5/1933,3836,6147,9915
1933,1,1/6/1933,3990,6794,10714
1933,1,1/7/1933,4141,6574,10648
1933,1,1/8/1933,3841,6133,9903
1933,1,1/9/1933,3654,5838,9413
1933,1,1/10/1933,3634,5485,9042
1933,1,1/11/1933,3646,5522,9091
1933,1,1/12/1933,3716,5421,9063
1933,1,1/13/1933,3631,5372,8929
1933,1,1/14/1933,3597,5401,8927
1933,1,1/15/1933,3538,5282,8749
1933,1,1/16/1933,3510,5287,8729
1933,1,1/17/1933,3433,5136,8501
1933,1,1/18/1933,3545,5458,8942
1933,1,1/19/1933,6947,7191,14430
1933,1,1/20/1933,8484,8153,17069
1933,1,1/21/1933,8624,8450,17510
1933,1,1/22/1933,10932,9790,21398
1933,1,1/23/1933,12868,11625,25341
1933,1,1/24/1933,9994,12101,22590
1933,1,1/25/1933,11806,14266,26659
1933,1,1/26/1933,12450,16375,29468
1933,1,1/27/1933,10479,16354,27238
1933,1,1/28/1933,11509,17553,29467
1933,1,1/29/1933,14128,22886,37616
1933,1,1/30/1933,12583,24812,37777
1933,1,1/31/1933,11445,23694,35467
1933,2,2/1/1933,10966,21205,32499
1933,2,2/2/1933,8701,17082,25939
1933,2,2/3/1933,6383,13682,20024
1933,2,2/4/1933,5931,11906,17784
1933,2,2/5/1933,5730,10731,16408
1933,2,2/6/1933,5637,9824,15408
1933,2,2/7/1933,5713,9701,15361
1933,2,2/8/1933,5733,9801,15481
1933,2,2/9/1933,5838,9609,15394
1933,2,2/10/1933,5766,9137,14852
1933,2,2/11/1933,5731,8937,14617
1933,2,2/12/1933,7573,9729,17449
1933,2,2/13/1933,8568,10755,19537
1933,2,2/14/1933,8500,10846,19560
1933,2,2/15/1933,8393,10739,19346
1933,2,2/16/1933,8556,10700,19491
1933,2,2/17/1933,6848,10126,17020
1933,2,2/18/1933,6389,9781,16148
1933,2,2/19/1933,6479,9773,16230
1933,2,2/20/1933,6275,9505,15758
1933,2,2/21/1933,5569,8954,14478
1933,2,2/22/1933,5573,8541,14061
1933,2,2/23/1933,5648,8587,14182
1933,2,2/24/1933,5391,8399,13737
1933,2,2/25/1933,5246,8262,13455
1933,2,2/26/1933,5215,8095,13257
1933,2,2/27/1933,5230,8205,13382
1933,2,2/28/1933,5020,8176,13143
1933,3,3/1/1933,5014,8447,13405
1933,3,3/2/1933,5023,8637,13601
1933,3,3/3/1933,5094,9036,14071
1933,3,3/4/1933,5227,10590,15758
1933,3,3/5/1933,5692,14712,20342
1933,3,3/6/1933,5826,16111,21875
1933,3,3/7/1933,5442,15017,20397
1933,3,3/8/1933,5129,13812,18877
1933,3,3/9/1933,5042,13134,18112
1933,3,3/10/1933,4733,13182,17851
1933,3,3/11/1933,4749,13383,18064
1933,3,3/12/1933,5127,13997,19100
1933,3,3/13/1933,7679,17021,24858
1933,3,3/14/1933,8149,19596,27900
1933,3,3/15/1933,8254,22280,30693
1933,3,3/16/1933,9812,24154,34262
1933,3,3/17/1933,11220,28037,39555
1933,3,3/18/1933,9413,28314,37840
1933,3,3/19/1933,9209,29153,38472
1933,3,3/20/1933,8980,28825,37911
1933,3,3/21/1933,7378,27142,34483
1933,3,3/22/1933,6456,25188,31556
1933,3,3/23/1933,6122,23027,29069
1933,3,3/24/1933,5682,20519,26117
1933,3,3/25/1933,5195,18171,23282
1933,3,3/26/1933,5121,16914,21964
1933,3,3/27/1933,5005,16516,21450
1933,3,3/28/1933,6700,17927,24714
1933,3,3/29/1933,8074,24010,32183
1933,3,3/30/1933,8892,29724,38715
1933,3,3/31/1933,8861,31851,40792
1933,4,4/1/1933,8701,31579,40358
1933,4,4/2/1933,7158,30454,37521
1933,4,4/3/1933,6812,30000,36709
1933,4,4/4/1933,6762,29113,35769
1933,4,4/5/1933,6582,28333,34809
1933,4,4/6/1933,6323,27166,33383
1933,4,4/7/1933,6159,26131,32184
1933,4,4/8/1933,5820,24375,30086
1933,4,4/9/1933,5437,22164,27492
1933,4,4/10/1933,4923,19940,24754
1933,4,4/11/1933,4684,18004,22579
1933,4,4/12/1933,4437,16606,20934
1933,4,4/13/1933,4207,15808,19903
1933,4,4/14/1933,4132,15444,19464
1933,4,4/15/1933,4190,15646,19724
1933,4,4/16/1933,4244,15937,20069
1933,4,4/17/1933,3956,15496,19340
1933,4,4/18/1933,4014,14762,18672
1933,4,4/19/1933,3900,13587,17383
1933,4,4/20/1933,3697,12160,15753
1933,4,4/21/1933,3544,11579,15019
1933,4,4/22/1933,3455,11441,14792
1933,4,4/23/1933,3515,11851,15254
1933,4,4/24/1933,3638,13462,16985
1933,4,4/25/1933,3920,14090,17895
1933,4,4/26/1933,3985,14033,17903
1933,4,4/27/1933,3840,14088,17813
1933,4,4/28/1933,3986,15211,19079
1933,4,4/29/1933,4097,16156,20135
1933,4,4/30/1933,4221,16191,20294
1933,5,5/1/1933,4062,15522,19466
1933,5,5/2/1933,4438,15317,19657
1933,5,5/3/1933,4169,14238,18306
1933,5,5/4/1933,4191,14053,18140
1933,5,5/5/1933,4229,13939,18064
1933,5,5/6/1933,4153,13153,17202
1933,5,5/7/1933,5495,13100,18616
1933,5,5/8/1933,7031,13815,21004
1933,5,5/9/1933,7119,14163,21438
1933,5,5/10/1933,7385,14296,21864
1933,5,5/11/1933,7201,14093,21474
1933,5,5/12/1933,5690,13132,18851
